"BarcodeID","TripID","Region","Reach","Date","SampleNumber","RiverMile","DepthTotal","DepthSample","DepthIntegrated","GearID","TimeDay","TimeBegin","TimeElapsed","SuspendedLoad","Collector","FmUse","FiltrationEfficiency","Distance","Velocity","Volume","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"D05711","LF20080712","GrandCanyon","CRLeesFerry","07/12/2008","10",0.00,,,1,4,"Day","18:25:00",325,,,"Net",,163.01,0.50,33.04,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 17400 cfs. Barcode retroactively assigned (2017-07-06 JDM)."
"D05712","LF20080712","GrandCanyon","CRLeesFerry","07/12/2008","4",0.00,,,1,4,"Day","09:02:00",1740,,,"Net",,112.66,0.06,22.84,1,1,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 10100 cfs. Original SampleID 87. Long sample duration verified (2017-06-28 JDM). Barcode retroactively assigned (2017-07-06 JDM)."
"D05713","LF20080712","GrandCanyon","CRLeesFerry","07/13/2008","15",0.00,,,1,4,"Night","01:17:00",320,,,"Net",,151.88,0.47,30.79,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 14200 cfs. Original SampleID 94. Barcode retroactively assigned (2017-07-06 JDM)."
"D05714","LF20080712","GrandCanyon","CRLeesFerry","07/13/2008","16",0.00,,,1,4,"Night","02:00:00",315,,,"Net",,154.22,0.49,31.26,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 13300 cfs. Original SampleID 95. Barcode retroactively assigned (2017-07-06 JDM)."
"D05715","LF20080712","GrandCanyon","CRLeesFerry","07/13/2008","18",0.00,,,1,4,"Night","02:18:00",325,,,"Net",,152.87,0.47,30.99,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 13000 cfs. Original SampleID 97. Barcode retroactively assigned (2017-07-06 JDM)."
"D05716","LF20080712","GrandCanyon","CRLeesFerry","07/13/2008","14",0.00,,,1,4,"Night","01:08:00",325,,,"Net",,159.71,0.49,32.37,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 14350 cfs. Original SampleID 93. Barcode retroactively assigned (2017-07-06 JDM)."
"D05717","LF20080712","GrandCanyon","CRLeesFerry","07/13/2008","17",0.00,,,1,4,"Night","02:09:00",320,,,"Net",,153.09,0.48,31.03,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 13150 cfs. Original SampleID 96. Barcode retroactively assigned (2017-07-06 JDM)."
"D05718","LF20080712","GrandCanyon","CRLeesFerry","07/13/2008","13",0.00,,,1,4,"Night","00:59:00",315,,,"Net",,162.96,0.52,33.03,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 14500 cfs. Original SampleID 92. Barcode retroactively assigned (2017-07-06 JDM)."
"D05734","GC20080805","GrandCanyon","CRGrandCanyon","08/05/2008","1",225.00,,,1,2,"Day","10:55:00",155,,,"Net",,169.71,1.09,5.50,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 17475 cfs. Original SampleID 324. Barcode retroactively assigned (2017-07-06 JDM)."
"D05735","GC20080805","GrandCanyon","CRGrandCanyon","08/06/2008","17",225.00,,,1,2,"Day","09:12:00",167,,,"Net",,157.28,0.94,5.10,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 18300 cfs. Original SampleID 325. Barcode retroactively assigned (2017-07-06 JDM)."
"D05743","LF20080809","GrandCanyon","CRLeesFerry","08/09/2008","1",0.00,,,1,4,"Day","16:39:00",305,,,"Net",,209.23,0.69,42.41,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 16700 cfs. Original SampleID 55. Barcode retroactively assigned (2017-07-06 JDM)."
"D05744","LF20080809","GrandCanyon","CRLeesFerry","08/09/2008","2",0.00,,,1,4,"Day","16:47:00",335,,,"Net",,244.06,0.73,49.47,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 16800 cfs. Original SampleID 56. Barcode retroactively assigned (2017-07-06 JDM)."
"D05745","LF20080809","GrandCanyon","CRLeesFerry","08/09/2008","3",0.00,,,1,4,"Day","16:56:00",300,,,"Net",,219.96,0.73,44.59,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 17000 cfs. Original SampleID 57. Barcode retroactively assigned (2017-07-06 JDM)."
"D05748","LF20080809","GrandCanyon","CRLeesFerry","08/11/2008","5",0.00,,,1,4,"Day","07:15:00",300,,,"Net",,131.46,0.44,26.65,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 10800 cfs. Original SampleID 58. Barcode retroactively assigned (2017-07-06 JDM)."
"D05749","LF20080809","GrandCanyon","CRLeesFerry","08/11/2008","13",0.00,,,1,4,"Day","10:51:00",240,,,"Net",,118.44,0.49,24.01,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 13150 cfs. Original SampleID 62. Barcode retroactively assigned (2017-07-06 JDM)."
"D05750","LF20080809","GrandCanyon","CRLeesFerry","08/11/2008","15",0.00,,,1,4,"Day","12:19:00",315,,,"Net",,185.05,0.59,37.51,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 14650 cfs. Original SampleID 64. Barcode retroactively assigned (2017-07-06 JDM)."
"D05751","LF20080809","GrandCanyon","CRLeesFerry","08/11/2008","16",0.00,,,1,4,"Day","12:28:00",330,,,"Net",,180.26,0.55,36.54,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 14900 cfs. Original SampleID 65. Barcode retroactively assigned (2017-07-06 JDM)."
"D05752","LF20080809","GrandCanyon","CRLeesFerry","08/11/2008","17",0.00,,,1,4,"Day","12:36:00",300,,,"Net",,171.97,0.57,34.86,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 15050 cfs. Original SampleID 66. Barcode retroactively assigned (2017-07-06 JDM)."
"D05753","LF20080809","GrandCanyon","CRLeesFerry","08/11/2008","6",0.00,,,1,4,"Day","07:32:00",300,,,"Net",,152.44,0.51,30.90,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 10900 cfs. Original SampleID 59. Barcode retroactively assigned (2017-07-06 JDM)."
"D05754","LF20080809","GrandCanyon","CRLeesFerry","08/11/2008","7",0.00,,,1,4,"Day","07:41:00",300,,,"Net",,129.66,0.43,26.28,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 10900 cfs. Original SampleID 60. Barcode retroactively assigned (2017-07-06 JDM)."
"D05755","LF20080809","GrandCanyon","CRLeesFerry","08/11/2008","12",0.00,,,1,4,"Day","10:42:00",300,,,"Net",,154.57,0.52,31.33,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 12900 cfs. Original SampleID 61. Barcode retroactively assigned (2017-07-06 JDM)."
"D05756","LF20080809","GrandCanyon","CRLeesFerry","08/11/2008","14",0.00,,,1,4,"Day","10:59:00",300,,,"Net",,190.64,0.64,38.64,0,0,,"Foodbase","03/18/2009",0.00,0,,,"Discharge = 13300 cfs. Original SampleID 63. Barcode retroactively assigned (2017-07-06 JDM)."
"D05761","LF20080827","GrandCanyon","CRLeesFerry","08/27/2008","1",0.00,,,1,2,,"",,,,"Net",,,,,1,1,,,"",0.00,0,,,"Original SampleID 67. Book lost in field. Barcode retroactively assigned (2017-07-06 JDM)."
"D05762","LF20080827","GrandCanyon","CRLeesFerry","08/27/2008","2",0.00,,,1,2,,"",,,,"Net",,,,,1,1,,,"",0.00,0,,,"Original SampleID 68. Book lost in field. Barcode retroactively assigned (2017-07-06 JDM)."
"D05763","LF20080827","GrandCanyon","CRLeesFerry","08/27/2008","3",0.00,,,1,2,,"",,,,"Net",,,,,1,1,,,"",0.00,0,,,"Original SampleID 69. Book lost in field. Barcode retroactively assigned (2017-07-06 JDM)."
"D05764","LF20080827","GrandCanyon","CRLeesFerry","08/28/2008","1",0.00,,,1,2,,"",,,,"Net",,,,,1,1,,,"",0.00,0,,,"Original SampleID 70. Book lost in field. Barcode retroactively assigned (2017-07-06 JDM)."
"D05765","LF20080827","GrandCanyon","CRLeesFerry","08/28/2008","2",0.00,,,1,2,,"",,,,"Net",,,,,1,1,,,"",0.00,0,,,"Original SampleID 71. Book lost in field. Barcode retroactively assigned (2017-07-06 JDM)."
"D05766","LF20080827","GrandCanyon","CRLeesFerry","08/28/2008","3",0.00,,,1,2,,"",,,,"Net",,,,,1,1,,,"",0.00,0,,,"Original SampleID 72. Book lost in field. Barcode retroactively assigned (2017-07-06 JDM)."
"D05767","LF20080827","GrandCanyon","CRLeesFerry","08/28/2008","7",0.00,,,1,2,,"",,,,"Net",,,,,1,1,,,"",0.00,0,,,"Original SampleID 73. Book lost in field. Barcode retroactively assigned (2017-07-06 JDM)."
"D05768","LF20080827","GrandCanyon","CRLeesFerry","08/28/2008","9",0.00,,,1,2,,"",,,,"Net",,,,,1,1,,,"",0.00,0,,,"Original SampleID 75. Book lost in field. Barcode retroactively assigned (2017-07-06 JDM)."
"D05769","LF20080827","GrandCanyon","CRLeesFerry","08/28/2008","8",0.00,,,1,2,,"",,,,"Net",,,,,1,1,,,"",0.00,0,,,"Original SampleID 74. Book lost in field. Barcode retroactively assigned (2017-07-06 JDM)."
"D05783","LF20080909","GrandCanyon","CRLeesFerry","09/09/2008","12",0.00,,,1,4,"Day","15:19:00",303,,,"Net",,139.02,0.46,28.18,0,0,,,"",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 99. Barcode retroactively assigned (2017-07-06 JDM)."
"D05784","LF20080909","GrandCanyon","CRLeesFerry","09/09/2008","13",0.00,,,1,4,"Day","15:32:00",300,,,"Net",,143.16,0.48,29.02,0,0,,,"",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 100. Barcode retroactively assigned (2017-07-06 JDM)."
"D05785","LF20080909","GrandCanyon","CRLeesFerry","09/09/2008","18",0.00,,,1,4,"Crepuscular","19:00:00",302,,,"Net",,129.90,0.43,26.33,0,0,,,"",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 101. Barcode retroactively assigned (2017-07-06 JDM)."
"D05786","LF20080909","GrandCanyon","CRLeesFerry","09/09/2008","19",0.00,,,1,4,"Crepuscular","19:09:00",340,,,"Net",,148.25,0.44,30.05,0,0,,,"",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 102. Barcode retroactively assigned (2017-07-06 JDM)."
"D05787","LF20080909","GrandCanyon","CRLeesFerry","09/09/2008","20",0.00,,,1,4,"Crepuscular","19:19:00",320,,,"Net",,131.25,0.41,26.60,0,0,,,"",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 103. Barcode retroactively assigned (2017-07-06 JDM)."
"D05788","LF20080909","GrandCanyon","CRLeesFerry","09/09/2008","11",0.00,,,1,4,"Day","15:09:00",305,,,"Net",,142.46,0.47,28.88,0,0,,,"",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 98. Barcode retroactively assigned (2017-07-06 JDM)."
"D05792","LF20080909","GrandCanyon","CRLeesFerry","09/10/2008","24",0.00,,,1,4,"Day","08:56:00",310,,,"Net",,146.85,0.47,29.77,0,0,,,"",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 107. Barcode retroactively assigned (2017-07-06 JDM)."
"D05793","LF20080909","GrandCanyon","CRLeesFerry","09/10/2008","25",0.00,,,1,4,"Day","09:05:00",301,,,"Net",,142.57,0.47,28.90,0,0,,,"",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 108. Barcode retroactively assigned (2017-07-06 JDM)."
"D05794","LF20080909","GrandCanyon","CRLeesFerry","09/10/2008","26",0.00,,,1,4,"Day","09:15:00",335,,,"Net",,157.18,0.47,31.86,0,0,,,"",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 109. Barcode retroactively assigned (2017-07-06 JDM)."
"D05795","LF20080909","GrandCanyon","CRLeesFerry","09/10/2008","21",0.00,,,1,4,"Day","07:29:00",301,,,"Net",,146.50,0.49,29.70,0,0,,,"",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 104. Barcode retroactively assigned (2017-07-06 JDM)."
"D05796","LF20080909","GrandCanyon","CRLeesFerry","09/10/2008","22",0.00,,,1,4,"Day","07:39:00",301,,,"Net",,140.74,0.47,28.53,0,0,,,"",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 105. Barcode retroactively assigned (2017-07-06 JDM)."
"D05797","LF20080909","GrandCanyon","CRLeesFerry","09/10/2008","23",0.00,,,1,4,"Day","07:47:00",304,,,"Net",,147.33,0.48,29.86,0,0,,,"",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 106. Barcode retroactively assigned (2017-07-06 JDM)."
"D05811","GC20080913","GrandCanyon","CRGrandCanyon","09/16/2008","6",60.00,,,1,2,"Day","16:24:00",333,,,"Net",,281.51,0.85,9.12,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Original SampleID 351. Barcode retroactively assigned (2017-07-06 JDM)."
"D05812","GC20080913","GrandCanyon","CRGrandCanyon","09/16/2008","7",60.00,,,1,2,"Day","16:34:00",333,,,"Net",,284.63,0.85,9.22,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Original SampleID 352. Barcode retroactively assigned (2017-07-06 JDM)."
"D05814","GC20080913","GrandCanyon","CRGrandCanyon","09/16/2008","5",60.00,,,1,2,"Day","16:14:00",367,,,"Net",,302.60,0.82,9.80,0,0,,"Foodbase","05/12/2009",0.00,0,,,"Original SampleID 350. Barcode retroactively assigned (2017-07-06 JDM)."
"D05816","GC20080913","GrandCanyon","CRGrandCanyon","09/18/2008","9",60.00,,,1,2,"Day","10:33:00",313,,,"Net",,260.96,0.83,8.46,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Original SampleID 353. Barcode retroactively assigned (2017-07-06 JDM)."
"D05819","GC20080913","GrandCanyon","CRGrandCanyon","09/18/2008","13",60.00,,,1,2,"Day","11:03:00",297,,,"Net",,248.37,0.84,8.05,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Original SampleID 355. Barcode retroactively assigned (2017-07-06 JDM)."
"D05820","GC20080913","GrandCanyon","CRGrandCanyon","09/18/2008","11",60.00,,,1,2,"Day","10:48:00",307,,,"Net",,278.09,0.91,9.01,0,0,,"Foodbase","05/12/2009",0.00,0,,,"Original SampleID 354. Barcode retroactively assigned (2017-07-06 JDM)."
"D05829","GC20080913","GrandCanyon","CRGrandCanyon","09/21/2008","6",125.00,,,1,2,"Day","08:46:00",241,,,"Net",,172.27,0.71,5.58,1,0,,"Foodbase","03/24/2009",0.00,0,,,"Original SampleID 401. Community composition sample. May not have any quantitative drift estimates. Barcode retroactively assigned (2017-07-06 JDM)."
"D05844","GC20080913","GrandCanyon","CRGrandCanyon","09/26/2008","3",225.00,,,1,2,"Day","09:58:00",304,,,"Net",,221.31,0.73,7.17,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 13200 cfs. Original SampleID 384. Barcode retroactively assigned (2017-07-06 JDM)."
"D05845","GC20080913","GrandCanyon","CRGrandCanyon","09/26/2008","8",225.00,,,1,2,"Day","15:28:00",300,,,"Net",,258.27,0.86,8.37,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 13200 cfs. Original SampleID 385. Barcode retroactively assigned (2017-07-06 JDM)."
"D05846","GC20080913","GrandCanyon","CRGrandCanyon","09/26/2008","9",225.00,,,1,2,"Day","15:39:00",300,,,"Net",,245.30,0.82,7.95,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 13200 cfs. Original SampleID 386. Barcode retroactively assigned (2017-07-06 JDM)."
"D05849","GC20080913","GrandCanyon","CRGrandCanyon","09/26/2008","2",225.00,,,1,2,"Day","09:48:00",308,,,"Net",,295.09,0.96,9.56,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 13250 cfs. Original SampleID 337. Barcode retroactively assigned (2017-07-06 JDM)."
"D05852","GC20080913","GrandCanyon","CRGrandCanyon","09/26/2008","10",225.00,,,1,2,"Day","15:48:00",300,,,"Net",,263.65,0.88,8.54,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 13200 cfs. Original SampleID 387. Barcode retroactively assigned (2017-07-06 JDM)."
"D05853","GC20080913","GrandCanyon","CRGrandCanyon","09/26/2008","1",225.00,,,1,2,"Day","09:37:00",302,,,"Net",,284.14,0.94,9.21,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 13300 cfs. Original SampleID 383. Barcode retroactively assigned (2017-07-06 JDM)."
"D05858","LF20081007","GrandCanyon","CRLeesFerry","10/07/2008","3",0.00,,,1,4,"Day","15:19:00",387,,,"Net",,172.56,0.45,34.98,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 78. Barcode retroactively assigned (2017-07-06 JDM)."
"D05859","LF20081007","GrandCanyon","CRLeesFerry","10/07/2008","1",0.00,,,1,4,"Day","15:00:00",355,,,"Net",,150.18,0.42,30.44,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 76. Barcode retroactively assigned (2017-07-06 JDM)."
"D05860","LF20081007","GrandCanyon","CRLeesFerry","10/07/2008","2",0.00,,,1,4,"Day","15:10:00",310,,,"Net",,150.94,0.49,30.60,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 77. Barcode retroactively assigned (2017-07-06 JDM)."
"D05861","LF20081007","GrandCanyon","CRLeesFerry","10/08/2008","9",0.00,,,1,4,"Day","08:49:00",369,,,"Net",,168.96,0.46,34.25,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12200 cfs. Original SampleID 80. Barcode retroactively assigned (2017-07-06 JDM)."
"D05864","LF20081007","GrandCanyon","CRLeesFerry","10/08/2008","11",0.00,,,1,4,"Day","13:31:00",379,,,"Net",,172.43,0.45,34.95,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 82. Barcode retroactively assigned (2017-07-06 JDM)."
"D05865","LF20081007","GrandCanyon","CRLeesFerry","10/08/2008","12",0.00,,,1,4,"Day","13:40:00",385,,,"Net",,170.01,0.44,34.46,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 83. Barcode retroactively assigned (2017-07-06 JDM)."
"D05866","LF20081007","GrandCanyon","CRLeesFerry","10/08/2008","8",0.00,,,1,4,"Day","08:41:00",305,,,"Net",,169.63,0.56,34.38,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12200 cfs. Original SampleID 79. Barcode retroactively assigned (2017-07-06 JDM)."
"D05867","LF20081007","GrandCanyon","CRLeesFerry","10/08/2008","13",0.00,,,1,4,"Day","13:50:00",373,,,"Net",,160.54,0.43,32.54,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12400 cfs. Original SampleID 84. Barcode retroactively assigned (2017-07-06 JDM)."
"D05873","LF20081007","GrandCanyon","CRLeesFerry","10/08/2008","10",0.00,,,1,4,"Day","09:00:00",372,,,"Net",,171.08,0.46,34.68,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12200 cfs. Original SampleID 81. Barcode retroactively assigned (2017-07-06 JDM)."
"D05874","LF20081021","GrandCanyon","CRLeesFerry","10/21/2008","2",0.00,,,1,4,"Day","12:44:00",332,,,"Net",,157.66,0.47,31.96,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12300 cfs. Original SampleID 47. Barcode retroactively assigned (2017-07-06 JDM)."
"D05875","LF20081021","GrandCanyon","CRLeesFerry","10/21/2008","3",0.00,,,1,4,"Day","12:53:00",400,,,"Net",,184.43,0.46,37.38,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12300 cfs. Original SampleID 48. Barcode retroactively assigned (2017-07-06 JDM)."
"D05876","LF20081021","GrandCanyon","CRLeesFerry","10/21/2008","1",0.00,,,1,4,"Day","12:34:00",366,,,"Net",,166.73,0.46,33.80,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12300 cfs. Original SampleID 46. Barcode retroactively assigned (2017-07-06 JDM)."
"D05882","LF20081021","GrandCanyon","CRLeesFerry","10/22/2008","12",0.00,,,1,4,"Crepuscular","18:14:00",360,,,"Net",,163.93,0.46,33.23,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12300 cfs. Original SampleID 53. Barcode retroactively assigned (2017-07-06 JDM)."
"D05883","LF20081021","GrandCanyon","CRLeesFerry","10/22/2008","4",0.00,,,1,4,"Day","08:51:00",330,,,"Net",,155.56,0.47,31.53,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12300 cfs. Original SampleID 49. Barcode retroactively assigned (2017-07-06 JDM)."
"D05884","LF20081021","GrandCanyon","CRLeesFerry","10/22/2008","5",0.00,,,1,4,"Day","09:00:00",336,,,"Net",,156.37,0.47,31.70,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12300 cfs. Original SampleID 50. Barcode retroactively assigned (2017-07-06 JDM)."
"D05885","LF20081021","GrandCanyon","CRLeesFerry","10/22/2008","6",0.00,,,1,4,"Day","09:10:00",350,,,"Net",,159.89,0.46,32.41,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12300 cfs. Original SampleID 51. Barcode retroactively assigned (2017-07-06 JDM)."
"D05890","LF20081021","GrandCanyon","CRLeesFerry","10/22/2008","13",-15.00,,,1,4,"Crepuscular","18:24:00",331,,,"Net",,146.23,0.44,29.64,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12350 cfs. Original SampleID 54. Barcode retroactively assigned (2017-07-06 JDM)."
"D05893","LF20081021","GrandCanyon","CRLeesFerry","10/22/2008","11",0.00,,,1,4,"Crepuscular","18:04:00",338,,,"Net",,153.30,0.45,31.07,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 12300 cfs. Original SampleID 52. Barcode retroactively assigned (2017-07-06 JDM)."
"D05910","LF20081104","GrandCanyon","CRLeesFerry","11/04/2008","1",0.00,,,1,4,"Day","11:18:00",328,,,"Net",,146.71,0.45,29.74,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 11600 cfs. Original SampleID 110. Barcode retroactively assigned (2017-07-06 JDM)."
"D05911","LF20081104","GrandCanyon","CRLeesFerry","11/04/2008","2",0.00,,,1,4,"Day","11:27:00",354,,,"Net",,161.08,0.46,32.65,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 11700 cfs. Original SampleID 111. Barcode retroactively assigned (2017-07-06 JDM)."
"D05912","LF20081104","GrandCanyon","CRLeesFerry","11/04/2008","3",0.00,,,1,4,"Day","11:37:00",330,,,"Net",,142.68,0.43,28.92,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 11800 cfs. Original SampleID 112. Barcode retroactively assigned (2017-07-06 JDM)."
"D05919","LF20081104","GrandCanyon","CRLeesFerry","11/05/2008","16",0.00,,,1,4,"Day","10:39:00",345,,,"Net",,136.41,0.40,27.65,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 10200 cfs. Original SampleID 121. Barcode retroactively assigned (2017-07-06 JDM)."
"D05920","LF20081104","GrandCanyon","CRLeesFerry","11/05/2008","7",0.00,,,1,4,"Day","08:54:00",311,,,"Net",,112.42,0.36,22.79,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 9090 cfs. Original SampleID 116. Barcode retroactively assigned (2017-07-06 JDM)."
"D05921","LF20081104","GrandCanyon","CRLeesFerry","11/05/2008","9",0.00,,,1,4,"Day","09:12:00",320,,,"Net",,116.15,0.36,23.54,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 9090 cfs. Original SampleID 118. Barcode retroactively assigned (2017-07-06 JDM)."
"D05922","LF20081104","GrandCanyon","CRLeesFerry","11/05/2008","17",0.00,,,1,4,"Day","12:45:00",301,,,"Net",,134.53,0.45,27.27,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 11300 cfs. Original SampleID 122. Barcode retroactively assigned (2017-07-06 JDM)."
"D05923","LF20081104","GrandCanyon","CRLeesFerry","11/05/2008","18",0.00,,,1,4,"Day","12:54:00",322,,,"Net",,147.57,0.46,29.91,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 11350 cfs. Original SampleID 123. Barcode retroactively assigned (2017-07-06 JDM)."
"D05924","LF20081104","GrandCanyon","CRLeesFerry","11/05/2008","19",0.00,,,1,4,"Day","13:02:00",311,,,"Net",,146.44,0.47,29.68,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 11400 cfs. Original SampleID 124. Barcode retroactively assigned (2017-07-06 JDM)."
"D05926","LF20081104","GrandCanyon","CRLeesFerry","11/05/2008","8",0.00,,,1,4,"Day","09:03:00",320,,,"Net",,117.28,0.37,23.77,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 9090 cfs. Original SampleID 117. Barcode retroactively assigned (2017-07-06 JDM)."
"D05927","LF20081104","GrandCanyon","CRLeesFerry","11/05/2008","14",0.00,,,1,4,"Day","10:20:00",331,,,"Net",,137.51,0.42,27.87,0,0,,"Foodbase","03/24/2009",0.00,0,,,"Discharge = 10000 cfs. Original SampleID 119. Barcode retroactively assigned (2017-07-06 JDM)."
